customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,loan_type,requested_loan_amount,loan_term,interest_rate,collateral_value,approved_loan_amount,loan_status
109331,33,Male,Divorced,4,Graduate,Self-employed,38732.93,481678.45,Yes,422641.87,5858.0,0.1512,402738.49,236595.0,1212216.45,Good,3,0,84.06,0.1205,731,Personal,364991.92,60,13.72,0.0,0.0,Rejected
109332,30,Male,Married,1,Graduate,Business,28753.62,333801.81,No,0.0,5416.88,0.1884,227596.62,199079.72,971218.18,Good,4,0,59.86,0.4362,633,Home,802210.75,24,15.82,1410941.97,0.0,Rejected
109333,40,Male,Married,1,Graduate,Self-employed,48481.35,572362.69,No,0.0,6847.63,0.1412,958901.66,1039095.94,5162805.19,Average,4,0,59.46,0.4021,619,Home,796796.62,24,16.99,737193.66,0.0,Rejected
109334,33,Male,Single,1,Graduate,Business,45775.64,559075.45,Yes,226186.21,4663.26,0.1019,848867.35,291247.37,8929237.23,Average,3,0,81.6,0.0854,681,Education,415938.61,36,14.86,0.0,0.0,Rejected
109335,47,Male,Single,2,Undergraduate,Self-employed,52297.6,646707.78,No,0.0,12348.53,0.2361,131165.85,76895.81,275032.2,Good,2,1,62.82,0.543,648,Personal,589690.59,60,17.08,0.0,0.0,Rejected
109336,21,Male,Married,0,Graduate,Self-employed,50461.1,620984.6,Yes,105373.58,7906.19,0.1567,1420161.4,926249.52,2439739.48,Average,0,1,90.13,0.4299,618,Home,826685.2,72,15.11,531088.75,0.0,Rejected
109337,39,Male,Married,0,Undergraduate,Contract,167004.25,1974647.47,No,0.0,25615.72,0.1534,105082.34,32600.22,4624683.74,Average,2,0,70.11,0.3625,707,Home,1685656.62,36,17.04,2762331.69,0.0,Rejected
109338,29,Female,Single,3,Graduate,Salaried,52455.56,587322.94,No,0.0,12003.86,0.2288,250009.91,46888.85,3621605.6,Good,1,0,100.0,0.3475,769,Education,2732346.77,36,17.71,0.0,0.0,Rejected
109339,34,Male,Married,3,Graduate,Salaried,31215.83,378400.34,Yes,149507.57,6301.83,0.2019,218640.83,204447.19,1689400.35,Poor,3,0,83.15,0.1918,679,Business,480447.54,48,17.47,419163.37,0.0,Rejected
109340,41,Male,Married,1,Postgraduate,Self-employed,65637.5,739623.4,Yes,272853.43,11390.29,0.1735,424137.76,197271.09,867500.83,Good,2,0,80.28,0.4297,673,Personal,296207.92,60,15.61,0.0,0.0,Rejected
109341,27,Female,Single,0,Postgraduate,Salaried,52705.96,628697.27,No,0.0,35416.35,0.672,194394.95,115769.53,5580636.79,Good,0,0,69.07,0.6216,638,Auto,779629.15,84,18.67,952298.93,0.0,Rejected
109342,40,Female,Single,1,Postgraduate,Salaried,180677.16,2093913.88,Yes,251512.23,23118.19,0.128,407387.4,115399.8,149654.02,Poor,1,1,79.23,0.1245,679,Auto,437119.84,48,15.62,667060.96,0.0,Rejected
109343,36,Male,Married,2,Graduate,Salaried,76554.99,911202.81,No,0.0,34327.39,0.4484,119268.73,80514.71,1848400.34,Good,1,2,77.16,0.4807,665,Home,430972.21,12,17.99,229335.97,0.0,Rejected
109344,31,Male,Married,0,Graduate,Business,106439.79,1339979.21,No,0.0,37767.81,0.3548,31806.85,28185.75,1542306.91,Good,2,0,77.89,0.1586,774,Home,838457.44,72,17.63,805721.46,544700.0,Approved
109345,33,Female,Married,1,Graduate,Salaried,66080.0,801325.78,No,0.0,19153.01,0.2898,268644.69,180916.71,6692434.01,Average,1,0,75.94,0.6248,662,Education,303215.37,36,15.34,0.0,0.0,Rejected
109346,36,Male,Married,0,Graduate,Salaried,72241.09,904120.12,Yes,109985.56,30262.62,0.4189,54911.56,51707.07,1148848.5,Good,5,0,97.6,0.4499,738,Business,1580630.37,24,15.24,2205213.62,0.0,Rejected
109347,30,Male,Single,1,Postgraduate,Self-employed,48464.78,563756.9,Yes,274513.96,11803.47,0.2435,303086.56,274793.52,4078392.16,Poor,0,0,90.5,0.3786,645,Home,333088.23,48,16.37,483702.97,247300.0,Approved
109348,38,Male,Married,1,Postgraduate,Salaried,63235.27,767781.39,Yes,541213.4,12687.82,0.2006,138247.51,51936.42,6182154.22,Good,0,0,100.0,0.7526,712,Home,1992080.94,36,13.79,2430266.7,0.0,Rejected
109349,35,Male,Single,2,Graduate,Salaried,39557.1,453896.57,No,0.0,24133.53,0.6101,120812.92,103958.12,1578700.62,Good,1,1,75.37,0.5856,624,Home,311746.64,48,17.29,406905.81,186700.0,Approved
109350,32,Female,Married,2,Postgraduate,Contract,51064.28,606845.8,No,0.0,17536.18,0.3434,209849.13,102284.89,4814989.04,Good,2,0,84.73,0.3453,713,Education,401060.92,12,14.39,0.0,0.0,Rejected
109351,54,Male,Married,3,Undergraduate,Salaried,77306.87,945942.52,No,0.0,12792.22,0.1655,266303.51,194004.0,1681867.65,Good,3,1,58.53,0.4385,561,Home,816835.0,60,16.97,724063.68,0.0,Rejected
109352,42,Male,Divorced,2,Graduate,Contract,80344.31,888239.23,No,0.0,19896.67,0.2476,313187.31,168918.05,1271147.14,Average,0,1,62.5,0.2016,640,Education,301327.45,48,18.42,0.0,0.0,Rejected
109353,34,Male,Married,2,Undergraduate,Contract,73310.08,874144.84,No,0.0,17273.38,0.2356,35344.78,24147.91,1876842.4,Average,2,0,95.07,0.5478,657,Personal,158786.14,36,17.34,0.0,0.0,Rejected
109354,39,Male,Single,3,Graduate,Salaried,46444.19,568085.95,No,0.0,13584.35,0.2925,117615.33,59552.78,5670854.61,Average,0,1,56.57,0.5354,595,Home,167080.93,60,15.91,180900.74,0.0,Rejected
109355,28,Female,Married,1,Graduate,Self-employed,219968.21,2589252.16,No,0.0,99030.77,0.4502,478967.61,342607.45,528480.35,Average,1,0,95.61,0.0976,788,Home,1018761.5,48,17.59,991158.93,0.0,Rejected
109356,34,Female,Single,2,Graduate,Salaried,61754.99,764704.23,Yes,511611.24,34043.63,0.5513,258891.69,152772.79,4612857.25,Good,2,1,71.46,0.3653,678,Home,779173.1,84,18.28,1252578.43,0.0,Rejected
109357,35,Male,Single,0,Graduate,Salaried,74288.65,887130.02,No,0.0,33386.96,0.4494,620202.88,418577.4,2190917.1,Good,1,1,100.0,0.3194,705,Auto,747347.69,36,15.83,387914.88,0.0,Rejected
109358,26,Female,Married,0,Undergraduate,Self-employed,130175.56,1472529.98,No,0.0,27108.03,0.2082,3860583.33,2816083.04,1245739.12,Average,4,0,92.78,0.296,687,Personal,895286.6,48,15.52,0.0,0.0,Rejected
109359,42,Male,Married,0,Postgraduate,Self-employed,38946.66,472787.41,No,0.0,12004.66,0.3082,444471.97,490886.32,593168.2,Average,3,0,65.46,0.2197,667,Education,175845.58,48,14.99,0.0,0.0,Rejected
109360,33,Male,Married,0,Graduate,Business,58910.0,708277.43,Yes,208992.57,11066.92,0.1879,364760.18,365678.95,797640.17,Average,1,0,65.8,0.0758,679,Education,658686.12,48,15.74,0.0,0.0,Rejected
109361,34,Male,Single,1,Postgraduate,Self-employed,178394.7,2125432.44,No,0.0,12130.17,0.068,372798.68,300495.49,1315687.85,Average,1,0,62.88,0.2679,674,Home,363704.19,12,16.78,599708.69,0.0,Rejected
109362,32,Male,Married,1,Graduate,Business,83594.8,1000408.04,Yes,605413.8,45444.54,0.5436,112449.22,44357.35,3535912.91,Average,1,0,100.0,0.398,690,Personal,369911.41,36,17.59,0.0,0.0,Rejected
109363,68,Male,Married,2,Graduate,Business,100641.72,1242422.13,Yes,1185303.62,16223.39,0.1612,412067.92,189345.7,2760847.03,Good,3,1,77.79,0.6547,641,Personal,414763.62,12,15.7,0.0,0.0,Rejected
109364,31,Female,Married,2,Undergraduate,Salaried,52951.58,634623.29,No,0.0,13231.31,0.2499,216462.81,194637.9,2527061.83,Good,1,0,81.95,0.1393,755,Home,782496.17,24,14.37,905481.38,355500.0,Approved
109365,21,Male,Married,1,Graduate,Salaried,51877.25,637102.81,No,0.0,12107.28,0.2334,322149.48,255961.53,1862977.5,Average,4,0,89.2,0.5513,634,Education,1261486.46,24,15.37,0.0,0.0,Rejected
109366,22,Male,Married,1,Postgraduate,Self-employed,35946.77,456587.25,No,0.0,7378.52,0.2053,175294.34,94480.78,1494720.28,Average,3,0,63.76,0.3203,646,Home,930249.9,24,15.08,1587075.43,0.0,Rejected
109367,46,Female,Married,0,Graduate,Business,195378.76,2411215.07,No,0.0,71423.93,0.3656,670485.34,778293.64,159413.85,Average,4,0,80.27,0.3334,726,Personal,868470.66,60,17.09,0.0,0.0,Rejected
109368,51,Female,Married,2,Graduate,Business,50779.91,609133.02,Yes,291358.91,4060.66,0.08,155116.84,55092.07,2451101.17,Poor,2,0,82.01,0.077,664,Personal,551132.31,48,15.27,0.0,0.0,Rejected
109369,31,Male,Divorced,1,Graduate,Business,30943.38,370395.47,No,0.0,2467.52,0.0797,113245.69,85767.15,1197815.84,Good,4,0,100.0,0.0524,722,Business,427204.17,60,13.78,526858.82,210600.0,Approved
109370,51,Male,Single,3,Undergraduate,Self-employed,124151.19,1471930.25,Yes,421838.13,21883.55,0.1763,93730.25,48255.34,1370341.58,Poor,2,1,77.3,0.0906,717,Personal,409852.38,60,16.16,0.0,434500.0,Approved
109371,45,Female,Single,2,Graduate,Salaried,45062.77,541735.86,No,0.0,3410.67,0.0757,249568.16,268550.57,1200447.22,Good,0,2,82.9,0.1812,634,Personal,493798.98,24,16.28,0.0,0.0,Rejected
109372,36,Male,Married,0,Graduate,Salaried,95807.29,1154574.44,Yes,229899.32,24814.48,0.259,101958.77,51692.09,7049152.38,Good,2,0,93.3,0.4883,696,Education,131853.98,36,14.79,0.0,0.0,Rejected
109373,35,Male,Single,0,Graduate,Self-employed,94177.16,1098357.44,No,0.0,20477.79,0.2174,459128.18,230322.51,3969020.82,Good,3,0,86.62,0.4127,737,Education,879603.19,36,15.23,0.0,0.0,Rejected
109374,40,Male,Single,0,Graduate,Self-employed,114981.68,1351451.39,No,0.0,43158.93,0.3754,208563.75,71188.28,5495388.31,Good,0,0,56.27,0.2183,676,Business,593593.95,60,16.92,303914.35,0.0,Rejected
109375,47,Male,Single,2,Graduate,Salaried,30180.44,349191.44,No,0.0,19481.08,0.6455,387273.49,274020.55,661044.28,Average,1,0,88.65,0.6033,641,Auto,543924.62,72,17.61,973032.09,253300.0,Approved
109376,42,Male,Married,4,Graduate,Self-employed,79931.62,987037.78,No,0.0,11282.68,0.1412,256872.51,228399.15,7187198.98,Good,1,1,62.2,0.2748,653,Auto,441928.52,60,15.43,399866.34,0.0,Rejected
109377,31,Female,Married,1,Graduate,Contract,35768.54,432941.97,Yes,425055.42,5628.21,0.1574,746582.5,512525.0,4198991.1,Good,2,0,69.05,0.3945,633,Personal,199707.52,24,14.18,0.0,0.0,Rejected
109378,36,Male,Married,2,Graduate,Salaried,67141.78,804504.72,No,0.0,29252.12,0.4357,243553.9,124487.12,735274.4,Average,2,0,68.37,0.062,694,Personal,1002759.82,36,18.68,0.0,0.0,Rejected
109379,58,Female,Single,1,Graduate,Salaried,104199.65,1216732.14,Yes,97390.52,24429.7,0.2345,123964.6,88237.52,2743501.37,Good,3,1,81.0,0.2992,686,Personal,1783454.68,36,15.06,0.0,0.0,Rejected
109380,41,Male,Married,1,Undergraduate,Self-employed,25333.26,311175.59,No,0.0,9357.58,0.3694,187067.64,171555.73,656136.53,Average,2,1,70.14,0.2784,635,Auto,304736.93,24,17.3,330883.59,0.0,Rejected
109381,47,Male,Single,3,Graduate,Contract,51038.09,596338.95,Yes,503931.65,5111.04,0.1001,511777.0,363924.57,651526.55,Good,1,2,72.25,0.0246,641,Business,558144.39,48,14.37,1001299.17,0.0,Rejected
109382,43,Male,Single,0,Postgraduate,Salaried,38628.86,450381.8,Yes,221951.44,6129.56,0.1587,83649.0,59164.35,1697527.39,Good,4,0,68.18,0.3354,729,Personal,667174.5,24,16.62,0.0,156600.0,Approved
109383,41,Male,Married,1,Graduate,Business,71035.38,876936.02,Yes,854990.26,14045.01,0.1977,440800.2,274649.41,705787.47,Poor,3,2,59.37,0.6334,515,Business,279121.99,12,15.67,201452.8,0.0,Rejected
109384,39,Male,Single,2,Graduate,Salaried,35157.38,414942.11,No,0.0,11852.37,0.3371,383688.79,333320.84,1422719.13,Good,2,0,85.73,0.0231,700,Home,412666.37,84,15.82,652806.86,0.0,Rejected
109385,47,Female,Married,1,Postgraduate,Salaried,94626.23,1147256.75,Yes,800104.98,53754.91,0.5681,218371.93,150425.4,2161567.04,Good,1,1,53.11,0.1086,705,Auto,455982.8,36,19.44,350312.08,0.0,Rejected
109386,45,Male,Married,0,Graduate,Salaried,56710.39,665834.04,Yes,123415.47,15771.47,0.2781,138364.09,131883.67,2436617.64,Average,1,1,76.86,0.3615,600,Personal,591874.27,72,18.52,0.0,0.0,Rejected
109387,41,Male,Married,3,Undergraduate,Business,63102.25,749685.87,No,0.0,8589.9,0.1361,277052.16,293590.72,4421805.27,Good,2,1,70.2,0.1706,660,Home,158665.44,36,18.21,284075.81,0.0,Rejected
109388,31,Male,Married,1,Undergraduate,Salaried,73760.77,883299.68,No,0.0,13848.73,0.1878,575812.39,260612.46,1323219.75,Average,2,0,88.79,0.1049,717,Education,282815.02,12,16.36,0.0,0.0,Rejected
109389,42,Male,Married,1,Postgraduate,Salaried,13989.96,174782.87,No,0.0,3036.67,0.2171,124863.11,82727.63,3425538.7,Good,3,2,58.02,0.0676,592,Personal,1919883.03,36,17.7,0.0,0.0,Rejected
109390,37,Male,Single,2,Undergraduate,Business,36122.13,439825.25,Yes,419081.17,17157.91,0.475,422146.76,279720.37,634937.73,Good,2,0,93.07,0.5603,707,Education,709570.8,72,16.33,0.0,0.0,Rejected
109391,35,Male,Divorced,1,Undergraduate,Business,144993.87,1773416.9,No,0.0,47694.62,0.3289,635723.13,589209.23,2455265.92,Good,5,0,78.53,0.1131,783,Business,291235.56,36,16.63,261281.19,0.0,Rejected
109392,65,Male,Single,3,Graduate,Salaried,33028.65,403942.31,No,0.0,3629.01,0.1099,358414.69,315205.89,3600595.22,Poor,2,1,60.11,0.2074,582,Education,637617.81,60,17.72,0.0,0.0,Rejected
109393,23,Female,Married,4,Undergraduate,Contract,36386.93,454314.81,Yes,471610.2,6126.16,0.1684,335291.57,227214.04,2168216.07,Good,2,1,77.57,0.3068,716,Auto,1334144.42,36,16.71,1777000.13,0.0,Rejected
109394,48,Female,Divorced,3,Postgraduate,Contract,53318.67,681337.29,No,0.0,8730.1,0.1637,562596.49,516251.35,1089531.54,Average,3,0,85.68,0.4714,656,Personal,815932.57,36,17.14,0.0,0.0,Rejected
109395,29,Male,Single,1,Graduate,Salaried,99861.28,1223997.99,Yes,45685.3,31350.46,0.3139,246584.87,243319.93,937691.75,Good,2,0,81.63,0.2799,727,Business,392891.02,48,17.13,262828.76,0.0,Rejected
109396,39,Male,Married,0,Graduate,Salaried,30320.77,350512.1,No,0.0,3735.74,0.1232,137725.42,83941.25,607642.85,Poor,2,0,89.92,0.3653,666,Home,465524.57,48,16.62,457146.18,162900.0,Approved
109397,64,Male,Married,0,Postgraduate,Salaried,,682175.69,Yes,79141.4,2239.92,0.0399,955620.23,976265.08,1012425.6,Good,1,0,99.52,0.3801,785,Business,187339.61,48,15.24,121237.82,0.0,Rejected
109398,28,Male,Married,2,Graduate,Self-employed,127230.46,1606745.46,Yes,1267938.44,29808.9,0.2343,850054.54,191837.88,1659594.65,Average,1,1,75.87,0.1438,639,Personal,808664.27,48,14.99,0.0,0.0,Rejected
109399,31,Female,Single,0,Graduate,Salaried,77403.01,881475.47,No,0.0,17051.22,0.2203,249332.99,55753.31,1288159.77,Good,1,1,85.75,0.3205,708,Auto,395735.44,36,15.89,659397.01,345000.0,Approved
109400,38,Male,Married,0,Postgraduate,Self-employed,37695.33,482387.76,No,0.0,10299.86,0.2732,277111.05,166231.75,953404.96,Good,3,0,93.99,0.1386,721,Business,406040.79,60,15.13,584679.16,0.0,Rejected
109401,30,Female,Single,2,Undergraduate,Business,114830.8,1416958.66,Yes,933330.39,14833.54,0.1292,1248269.42,968913.7,5117738.1,Average,1,0,66.79,0.036,712,Education,924349.39,24,15.67,0.0,0.0,Rejected
109402,47,Male,Single,0,Undergraduate,Salaried,54129.88,657770.44,No,0.0,10674.85,0.1972,79239.89,43247.23,1747652.98,Good,2,0,61.78,0.2977,642,Auto,1049930.81,72,16.0,1221660.39,370000.0,Approved
109403,33,Female,Married,3,Postgraduate,Salaried,83639.54,992103.73,No,0.0,27706.14,0.3313,220738.08,145280.63,644955.18,Average,1,0,67.46,0.1439,649,Business,698072.05,36,14.76,649468.4,0.0,Rejected
109404,45,Female,Married,1,Undergraduate,Salaried,42280.27,496587.64,No,0.0,8168.01,0.1932,156749.66,114199.36,1165737.9,Average,3,0,89.33,0.22,738,Home,1533621.87,72,17.68,2313597.16,0.0,Rejected
109405,25,Female,Married,1,Undergraduate,Self-employed,,1398154.57,No,0.0,26571.59,0.2373,352339.22,156481.48,16417037.87,Average,3,0,97.67,0.1435,697,Personal,374888.39,72,15.57,0.0,0.0,Rejected
109406,21,Female,Married,4,Postgraduate,Self-employed,54224.63,616892.1,No,0.0,18675.31,0.3444,171604.12,143092.11,2358932.94,Good,2,0,100.0,0.1151,755,Personal,510492.74,60,16.61,0.0,0.0,Rejected
109407,36,Male,Married,1,Graduate,Salaried,73504.18,959708.17,No,0.0,37718.47,0.5131,1026666.5,783515.98,4110017.09,Good,3,1,69.81,0.2428,634,Home,609974.46,36,22.27,433505.07,0.0,Rejected
109408,22,Male,Married,0,Graduate,Self-employed,23796.9,296025.79,Yes,70844.6,9578.03,0.4025,193412.71,122861.62,2065800.2,Average,0,1,76.3,0.639,558,Personal,189858.51,60,16.98,0.0,0.0,Rejected
109409,53,Male,Married,1,Undergraduate,Salaried,148109.24,1815638.0,No,0.0,35041.8,0.2366,139175.91,199969.31,6033382.28,Average,2,1,59.53,0.1592,671,Personal,357022.48,72,14.76,0.0,322600.0,Approved
109410,23,Female,Married,0,Graduate,Salaried,133392.94,1625353.75,Yes,547959.49,16447.39,0.1233,111223.91,49155.16,1584306.75,Poor,1,0,70.33,0.413,657,Home,924669.74,60,16.38,573001.26,0.0,Rejected
109411,28,Female,Married,0,Postgraduate,Self-employed,33936.77,396107.05,No,0.0,6559.82,0.1933,265248.31,135996.58,1501909.54,Good,0,1,91.51,0.3327,587,Education,770191.5,24,17.23,0.0,0.0,Rejected
109412,42,Male,Single,0,Undergraduate,Business,151123.64,1828628.03,No,0.0,50333.55,0.3331,61419.62,65111.31,2760482.44,Good,0,0,88.64,0.573,724,Business,366739.89,60,17.27,239978.48,0.0,Rejected
109413,32,Female,Married,1,Postgraduate,Salaried,31109.57,351576.42,No,0.0,9019.2,0.2899,427537.98,236642.14,947182.62,Poor,2,0,73.95,0.0985,686,Personal,258791.34,36,17.21,0.0,0.0,Rejected
109414,23,Male,Single,0,Undergraduate,Business,32427.82,372693.13,Yes,595771.61,5696.26,0.1757,997036.34,805755.84,4610545.01,Good,1,0,,0.2717,706,Education,368285.09,60,16.71,0.0,0.0,Rejected
109415,58,Male,Married,1,Postgraduate,Salaried,57975.5,651535.36,Yes,217277.61,13341.49,0.2301,86194.37,44995.09,1044831.55,Good,4,1,84.08,0.6888,681,Personal,554011.4,60,17.67,0.0,0.0,Rejected
109416,28,Male,Single,0,Undergraduate,Salaried,71974.39,866413.81,Yes,611838.83,13065.09,0.1815,323854.49,254560.16,2966935.31,Poor,1,0,87.9,0.0839,726,Personal,206482.16,24,15.96,0.0,0.0,Rejected
109417,36,Male,Married,1,Undergraduate,Salaried,105984.02,1249274.52,No,0.0,14881.64,0.1404,200316.95,64223.35,2727118.62,Good,1,1,65.38,0.6672,678,Personal,1075091.58,24,15.91,0.0,0.0,Rejected
109418,36,Male,Married,2,Postgraduate,Self-employed,61893.2,736999.84,No,0.0,15885.42,0.2567,127686.64,69308.96,672041.37,Good,3,1,89.37,0.121,717,Home,413776.28,12,16.97,589671.21,392700.0,Approved
109419,45,Female,Divorced,3,Postgraduate,Self-employed,36261.31,438903.18,No,0.0,22992.73,0.6341,93896.94,85293.47,2440675.94,Poor,2,0,71.57,0.1485,615,Business,1325627.51,60,19.04,2248811.8,0.0,Rejected
109420,43,Male,Married,0,Undergraduate,Salaried,117251.75,1477159.41,Yes,204325.15,15305.01,0.1305,355054.05,334284.62,2251009.03,Good,0,0,92.42,0.0694,718,Personal,1349176.44,36,12.89,0.0,475800.0,Approved
109421,30,Male,Married,1,Postgraduate,Salaried,59089.21,666138.45,No,0.0,6946.85,0.1176,172579.51,121289.59,954253.36,Average,2,0,98.74,0.1971,717,Home,268439.39,36,15.16,356695.25,0.0,Rejected
109422,35,Male,Married,1,Postgraduate,Contract,92521.3,1173500.39,Yes,631639.98,42830.63,0.4629,88771.83,57338.52,463070.08,Good,2,0,97.4,0.02,765,Home,3531126.51,60,15.23,2877757.53,0.0,Rejected
109423,36,Male,Single,0,Postgraduate,Salaried,109914.46,1324674.41,Yes,735184.67,19369.91,0.1762,564504.77,311662.22,5245803.33,Good,0,1,73.83,0.1752,746,Auto,1112495.05,48,17.72,674731.5,0.0,Rejected
109424,45,Female,Married,2,Graduate,Salaried,47865.33,563662.6,No,0.0,7429.62,0.1552,256300.31,192927.19,13276770.67,Good,2,2,77.46,0.4379,558,Personal,296197.49,36,15.92,0.0,0.0,Rejected
109425,26,Female,Married,1,Undergraduate,Self-employed,56707.84,687518.9,No,0.0,22292.6,0.3931,446262.68,231123.19,866449.24,Good,4,0,79.6,0.2777,724,Home,1312608.79,48,16.61,2029246.11,0.0,Rejected
109426,58,Male,Single,0,Graduate,Salaried,93089.41,1135099.49,Yes,240735.54,20885.25,0.2244,1150635.33,1097286.18,3409921.65,Good,2,0,75.41,0.1478,743,Personal,381711.32,36,16.36,0.0,332400.0,Approved
109427,30,Female,Married,3,Graduate,Self-employed,110614.14,1389189.44,Yes,1656757.33,43112.74,0.3898,374222.42,445932.51,2500194.26,Average,4,0,63.32,0.3619,690,Home,146614.52,48,17.36,230865.98,0.0,Rejected
109428,38,Female,Single,4,Graduate,Self-employed,46552.77,554628.09,No,0.0,21510.91,0.4621,247830.64,244699.28,2158431.61,Good,0,0,43.4,0.1695,654,Business,347740.77,84,18.34,384255.98,0.0,Rejected
109429,26,Female,Married,0,Graduate,Self-employed,63956.09,727941.49,No,0.0,6000.93,0.0938,172740.99,128158.54,1091248.56,Average,1,0,57.26,0.4259,690,Home,483424.38,60,15.05,356507.54,0.0,Rejected
109430,25,Male,Married,1,Undergraduate,Salaried,30371.12,344457.92,Yes,284083.98,14460.64,0.4761,413768.86,377847.33,929751.76,Average,1,0,95.81,0.2069,699,Auto,562123.71,24,14.44,750803.43,0.0,Rejected
109431,29,Male,Single,1,Postgraduate,Business,52111.49,643152.85,Yes,311725.21,32159.87,0.6171,548889.01,523849.58,1703396.17,Poor,0,1,77.98,0.2803,612,Home,856081.14,24,17.16,1286720.74,0.0,Rejected
109432,28,Female,Married,0,Graduate,Self-employed,147193.22,1802291.3,Yes,109039.6,36133.51,0.2455,808498.43,549766.73,487981.53,Poor,1,0,93.32,0.3858,695,Home,2824983.07,36,14.67,4886348.09,0.0,Rejected
109433,34,Male,Married,2,Graduate,Salaried,23800.56,306259.66,No,0.0,3533.54,0.1485,49780.67,21941.81,880433.56,Good,2,1,64.9,0.1232,625,Auto,513691.92,60,16.05,412452.06,0.0,Rejected
109434,28,Male,Divorced,3,Graduate,Salaried,176781.62,2000874.59,No,0.0,21344.25,0.1207,408367.13,484548.11,1037935.66,Good,1,1,76.53,0.2842,708,Home,1165244.96,36,15.7,637574.23,0.0,Rejected
109435,45,Male,Married,2,Undergraduate,Salaried,179279.96,2191314.7,No,0.0,49639.68,0.2769,424475.73,346484.77,2608358.51,Good,3,0,94.33,0.5005,783,Personal,422093.83,24,15.22,0.0,425000.0,Approved
109436,30,Male,Married,3,Graduate,Self-employed,33737.12,418895.26,No,0.0,19440.83,0.5762,1803876.36,1864139.81,429274.26,Good,1,2,72.73,0.4033,623,Auto,651057.11,48,15.26,951559.04,0.0,Rejected
109437,29,Male,Married,1,Undergraduate,Salaried,36529.74,443803.22,No,0.0,14315.04,0.3919,384928.75,412413.9,2044019.49,Good,4,0,73.07,0.3456,719,Personal,926314.86,84,16.05,0.0,0.0,Rejected
109438,34,Female,Married,2,Graduate,Self-employed,65713.98,783286.89,Yes,610051.62,22718.34,0.3457,104177.45,62322.6,980551.0,Good,2,1,49.07,0.1719,625,Home,1498336.45,72,18.09,2110957.03,0.0,Rejected
