customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,risk_level
108913,25,Male,Married,1,Graduate,Salaried,77584.86,890420.66,Yes,1432972.67,10811.07,0.1393,410881.81,382678.94,1508112.49,Average,3,0,93.31,0.1684,743,Medium
108914,43,Male,Married,0,Undergraduate,Business,42177.18,513594.06,No,0.0,1718.35,0.0407,223534.1,119105.25,1554935.67,Good,0,1,72.75,0.2808,686,High
108915,49,Female,Married,4,Undergraduate,Contract,57484.6,657725.74,No,0.0,11092.59,0.193,416354.42,422371.95,519842.93,Good,0,0,78.8,0.312,726,High
108916,36,Male,Married,1,Graduate,Self-employed,36996.71,437964.41,No,0.0,13023.16,0.352,627700.23,141151.14,2427838.85,Good,3,0,83.88,0.2117,742,High
108917,44,Male,Single,0,Graduate,Business,40362.38,465066.18,Yes,534903.71,1526.32,0.0378,320712.81,179458.4,1759344.21,Average,2,0,86.58,0.1949,658,Medium
108918,43,Male,Married,3,Graduate,Salaried,26213.5,332910.48,No,0.0,772.82,0.0295,1773846.64,860552.41,2607289.25,Good,1,0,75.53,0.1803,768,Low
108919,36,Male,Married,2,Graduate,Salaried,55571.96,701320.61,No,0.0,9547.94,0.1718,383943.13,173159.87,4467842.24,Average,2,0,89.73,0.5171,707,Medium
108920,27,Female,Married,0,Graduate,Salaried,43365.4,543806.91,No,0.0,10675.92,0.2462,122026.6,182542.07,2508685.63,Good,3,0,100.0,0.0741,748,Low
108921,44,Male,Married,1,Graduate,Salaried,215840.32,2525760.13,No,0.0,59573.51,0.276,101554.62,60384.68,1174507.73,Good,2,0,53.92,0.064,768,High
108922,44,Female,Single,2,Graduate,Business,34394.17,399001.76,Yes,188744.43,5016.37,0.1458,391152.03,500419.26,1721753.39,Average,3,0,77.06,0.0942,729,Medium
108923,47,Male,Single,3,Graduate,Self-employed,43452.59,521915.94,No,0.0,15384.54,0.3541,198964.14,267912.13,1575380.5,Good,5,1,78.09,0.2904,688,High
108924,41,Male,Married,1,Graduate,Salaried,96587.31,1245820.82,No,0.0,11615.42,0.1203,2528086.87,1979353.46,10163440.02,Good,2,0,74.47,0.3089,706,High
108925,26,Female,Single,0,Graduate,Business,36733.44,458665.11,Yes,950004.4,22088.48,0.6013,308231.16,362864.92,1895496.5,Good,3,0,59.68,0.022,703,High
108926,45,Female,Divorced,2,Postgraduate,Salaried,58531.25,771624.04,No,0.0,15531.97,0.2654,322374.3,169355.4,1520840.15,Average,3,0,36.45,0.1974,685,High
108927,38,Male,Married,2,Graduate,Salaried,93528.46,1108436.87,Yes,176903.09,20397.39,0.2181,326638.69,183799.49,1653419.81,Good,2,1,56.63,0.3292,614,High
108928,33,Female,Single,1,Graduate,Salaried,89719.08,1076461.99,Yes,415520.33,12584.72,0.1403,402652.86,278231.27,677897.25,Average,1,0,82.82,0.2173,689,High
108929,35,Male,Married,0,Postgraduate,Business,64262.01,793513.9,No,0.0,6028.71,0.0938,156918.37,151830.94,1258702.47,Good,3,1,97.04,0.4713,714,High
108930,31,Male,Married,0,Postgraduate,Salaried,59434.23,711608.24,No,0.0,21190.72,0.3565,148594.73,130959.95,3914387.31,Good,1,0,89.97,0.325,655,High
108931,47,Male,Married,0,Undergraduate,Business,106285.81,1272629.1,No,0.0,31294.29,0.2944,138626.17,80875.98,905084.82,Good,1,0,100.0,0.3467,770,Medium
108932,24,Male,Married,0,Graduate,Salaried,122028.35,1404742.81,No,0.0,30249.76,0.2479,229986.91,228748.22,6302606.51,Average,1,1,69.32,0.2407,655,High
108933,28,Female,Married,1,Graduate,Contract,64767.21,750388.57,No,0.0,11046.55,0.1706,103065.83,62933.72,2468610.81,Good,2,0,84.22,0.3412,702,High
108934,35,Male,Single,2,Graduate,Salaried,82813.49,1085636.64,No,0.0,11850.17,0.1431,202311.5,196516.78,393562.62,Good,1,1,95.82,0.3907,673,High
108935,54,Female,Married,1,Graduate,Contract,46830.1,549836.47,No,0.0,11449.27,0.2445,181089.55,211512.52,2602370.9,Poor,2,0,70.8,0.5796,672,High
108936,49,Female,Married,1,Graduate,Salaried,116917.73,1465500.94,No,0.0,22193.98,0.1898,492302.77,271876.0,1070035.97,Good,2,1,69.67,0.2148,706,High
108937,22,Male,Married,2,Graduate,Salaried,95277.9,1067444.81,No,0.0,5499.68,0.0577,367970.78,234317.33,9197805.93,Good,5,0,84.99,0.2857,764,Low
108938,52,Male,Married,1,Postgraduate,Salaried,52146.19,627183.49,Yes,142081.58,8458.9,0.1622,282816.45,192150.79,3985839.67,Good,2,0,75.74,0.5506,709,High
108939,51,Male,Divorced,2,Graduate,Salaried,46629.41,536287.9,Yes,850462.03,12338.2,0.2646,559700.29,244304.83,2075934.78,Average,3,0,91.93,0.2598,676,High
108940,26,Male,Single,1,Graduate,Business,168019.7,1999161.55,No,0.0,61656.64,0.367,234854.33,219554.37,2046699.68,Average,2,1,51.58,0.1325,694,High
108941,21,Female,Married,2,Graduate,Business,47134.96,586670.48,No,0.0,15284.94,0.3243,224078.12,163325.61,2778668.69,Good,2,1,63.65,0.0989,640,High
108942,37,Female,Married,0,Postgraduate,Salaried,55438.37,657595.44,Yes,1742169.37,20328.08,0.3667,19944.39,15609.22,8207790.17,Average,5,1,64.66,0.2838,671,High
108943,49,Male,Married,2,Graduate,Salaried,31297.28,404440.0,Yes,144255.6,3453.25,0.1103,586019.59,260766.59,1988306.89,Average,2,0,89.52,0.3692,673,High
108944,54,Male,Divorced,0,Graduate,Salaried,109419.98,1330575.55,Yes,125326.29,26143.21,0.2389,138019.3,86584.82,873680.86,Good,0,0,81.48,0.5197,734,High
108945,29,Male,Married,0,Undergraduate,Business,46901.4,567363.14,Yes,197196.9,8534.07,0.182,189776.07,95960.48,2897190.67,Good,1,0,81.58,0.5973,658,High
108946,56,Male,Married,1,Graduate,Salaried,63078.15,746171.15,No,0.0,14101.96,0.2236,418383.71,405471.41,1464641.46,Average,4,1,73.36,0.3561,637,High
108947,21,Male,Single,1,Postgraduate,Salaried,60099.48,696055.7,No,0.0,26425.59,0.4397,305007.14,228470.45,2666116.7,Good,2,0,67.24,0.2082,675,High
108948,34,Male,Single,1,Postgraduate,Salaried,229439.7,2673816.64,No,0.0,12534.53,0.0546,64439.34,59274.37,2770903.45,Good,3,1,49.79,0.5248,687,High
108949,34,Male,Divorced,0,Graduate,Salaried,167408.78,2048229.41,No,0.0,7101.6,0.0424,114982.82,47099.9,9687930.83,Good,4,0,62.65,0.1902,729,Medium
108950,50,Male,Divorced,1,Undergraduate,Salaried,74913.04,871800.95,No,0.0,11115.76,0.1484,148765.06,103435.51,3095455.39,Good,5,0,85.34,0.1726,752,Low
108951,51,Male,Single,2,Postgraduate,Business,43962.08,521875.52,Yes,287055.78,8885.43,0.2021,1104403.76,681405.25,959545.28,Good,2,0,83.71,0.3029,731,Medium
108952,48,Male,Single,1,Postgraduate,Salaried,67487.2,799114.7,No,0.0,15533.9,0.2302,228654.62,136005.98,1177791.1,Poor,1,0,90.34,0.2643,651,High
108953,24,Male,Married,1,Graduate,Contract,60663.44,777086.97,No,0.0,25089.58,0.4136,124298.91,146130.46,2090759.16,Good,1,0,81.88,0.19,768,Medium
108954,47,Male,Single,0,Graduate,Business,151127.4,1825318.08,Yes,176193.11,21539.13,0.1425,421040.57,300486.15,688185.78,Average,2,0,69.12,0.3112,652,High
108955,43,Male,Married,0,Graduate,Salaried,260093.06,3155683.61,Yes,1350146.9,117852.46,0.4531,94213.02,27759.31,2393745.16,Average,0,2,51.88,0.1439,604,High
108956,21,Male,Divorced,1,Graduate,Salaried,75696.53,877226.27,No,0.0,28979.64,0.3828,1808601.65,2000.0,3342489.43,Good,2,0,100.0,0.1266,753,Medium
108957,21,Female,Single,2,Graduate,Salaried,98123.79,1137608.94,Yes,113243.35,7067.66,0.072,135356.49,127463.58,4797140.26,Good,3,1,93.47,0.2421,734,High
108958,48,Male,Married,0,Graduate,Self-employed,186074.34,2140537.63,No,0.0,41569.13,0.2234,307467.29,227256.88,635104.87,Good,2,0,90.8,0.3481,783,Medium
108959,36,Male,Married,0,Graduate,Business,84588.22,1010615.96,No,0.0,9715.72,0.1149,645419.36,575268.12,7196465.02,Good,3,0,84.93,0.2076,685,High
108960,25,Male,Single,3,Undergraduate,Salaried,40718.92,456140.91,Yes,813927.9,5055.84,0.1242,68535.99,81956.17,2387042.67,Average,1,0,100.0,0.3593,651,High
108961,36,Male,Married,1,Undergraduate,Salaried,59788.72,739034.43,Yes,86942.91,8069.53,0.135,34353.32,31501.75,5289070.42,Average,1,0,71.9,0.221,694,High
108962,42,Male,Married,1,Graduate,Contract,63427.45,775057.58,No,0.0,12313.61,0.1941,79493.99,61357.92,379479.21,Good,2,0,64.82,0.2153,723,Medium
108963,37,Female,Married,2,Graduate,Salaried,42740.1,487873.01,No,0.0,6729.65,0.1575,581209.44,381555.48,1964559.97,Poor,1,0,75.06,0.821,595,High
108964,22,Female,Married,1,Graduate,Salaried,65354.86,776795.85,Yes,291197.54,21442.13,0.3281,186106.22,161326.6,3709371.83,Good,2,1,65.5,0.6154,640,High
108965,57,Male,Divorced,2,Graduate,Salaried,27614.9,346706.77,No,0.0,11014.83,0.3989,265207.71,164558.33,5614478.82,Good,2,1,66.59,0.2159,694,High
108966,48,Male,Single,2,Graduate,Business,21475.76,257304.55,No,0.0,1908.26,0.0889,851289.59,525369.21,5507638.03,Good,2,0,91.89,0.1993,723,Medium
108967,35,Female,Divorced,2,Postgraduate,Salaried,61776.25,704300.9,Yes,602657.59,6013.63,0.0973,62618.09,51083.81,684487.68,Average,4,0,86.7,0.2261,679,Medium
108968,35,Male,Married,0,Graduate,Business,56583.6,711664.79,No,0.0,25411.56,0.4491,431567.91,458751.16,1367023.17,Good,1,0,84.17,,646,High
108969,42,Male,Married,1,Postgraduate,Self-employed,170944.56,2134190.39,No,0.0,30617.32,0.1791,1105337.72,733554.2,4100268.53,Good,1,0,87.22,0.4119,746,High
108970,27,Female,Single,2,Undergraduate,Salaried,49351.22,621101.54,Yes,116339.17,12975.26,0.2629,832515.33,306797.61,1437025.51,Good,1,0,98.69,0.2571,753,Medium
108971,41,Male,Single,0,Graduate,Salaried,75973.99,875848.03,No,0.0,8710.84,0.1147,965266.59,532365.53,3395066.57,Good,2,1,90.21,0.6388,652,High
108972,25,Male,Married,2,Graduate,Salaried,51078.41,689393.82,Yes,106274.09,9109.33,0.1783,250403.74,201824.77,3099679.33,Good,4,0,71.15,0.4216,646,High
108973,37,Male,Divorced,1,Graduate,Salaried,23478.03,285707.8,No,0.0,1009.01,0.043,426165.14,242126.86,184969.99,Average,1,1,100.0,0.0672,655,High
108974,26,Male,Married,0,Postgraduate,Self-employed,62698.59,750216.48,No,0.0,6422.12,0.1024,340884.58,277919.47,3475880.59,Poor,1,0,66.93,0.2281,655,High
108975,27,Female,Single,0,Graduate,Business,72990.54,886511.75,Yes,614673.98,14350.61,0.1966,361950.4,198570.41,854233.86,Good,2,0,72.8,0.5433,704,High
108976,54,Male,Married,1,Graduate,Business,47807.1,593260.45,No,0.0,19304.74,0.4038,108493.56,80451.67,3380984.3,Good,4,1,61.4,0.1903,680,High
108977,39,Male,Married,3,Graduate,Contract,57946.15,738713.89,Yes,217283.97,23202.92,0.4004,90543.92,73835.94,1138646.4,Poor,0,0,100.0,0.2737,708,High
108978,40,Male,Married,0,Undergraduate,Contract,108793.51,1261270.58,No,0.0,41687.66,0.3832,95287.25,35719.6,2047551.57,Average,3,0,94.38,0.5894,644,High
108979,21,Male,Married,0,Graduate,Contract,55753.63,660161.01,Yes,225304.82,34912.77,0.6262,328676.4,343355.99,1834461.96,Average,3,0,72.67,0.1718,675,High
108980,32,Male,Single,1,Graduate,Business,130633.77,1518767.2,Yes,247104.71,30910.87,0.2366,29766.64,34610.29,5326249.21,Good,0,2,71.77,0.1911,644,High
108981,43,Male,Single,1,Graduate,Salaried,73043.88,818835.47,Yes,1048401.68,9713.61,0.133,212973.54,127806.47,1878057.48,Average,2,0,67.22,0.5188,711,Medium
108982,40,Male,Single,1,Graduate,Salaried,116088.75,1407237.73,Yes,211981.81,29546.45,0.2545,455139.35,424803.41,1831150.98,Good,1,0,69.24,0.433,742,High
108983,21,Male,Married,2,Postgraduate,Salaried,155141.3,1931813.38,No,0.0,18650.48,0.1202,1608221.02,1448202.52,3365268.02,Good,1,0,82.41,0.6119,695,High
108984,40,Female,Single,1,Undergraduate,Contract,39545.04,459572.94,No,0.0,6783.48,0.1715,237979.51,199160.86,2820296.44,Good,1,0,67.49,0.2519,745,Medium
108985,42,Male,Single,0,Postgraduate,Salaried,117349.67,1371101.38,Yes,275742.94,25451.97,0.2169,41048.13,19243.42,3245711.24,Good,3,1,93.88,0.4747,671,High
108986,51,Female,Married,2,Postgraduate,Salaried,134436.49,1571020.28,Yes,266905.3,15660.32,0.1165,706332.33,661799.93,1475614.76,Average,0,0,73.37,0.6355,724,High
108987,31,Male,Married,0,Postgraduate,Salaried,117269.13,1462766.97,No,0.0,35816.59,0.3054,517252.42,464471.3,6607860.27,Average,2,0,71.28,0.4354,674,High
108988,21,Male,Divorced,0,Graduate,Salaried,56130.31,659423.09,No,0.0,33042.02,0.5887,102115.77,48285.91,739521.17,Good,3,0,95.81,0.0842,794,Medium
108989,28,Female,Married,2,Undergraduate,Business,14296.87,156356.12,Yes,329879.62,3892.5,0.2723,313004.7,83085.02,5386164.78,Poor,1,1,74.06,0.3439,602,High
108990,27,Female,Single,3,Undergraduate,Contract,250183.64,3011790.59,No,0.0,76189.29,0.3045,1675841.54,1172300.65,8344730.36,Good,0,1,72.35,0.4566,722,High
108991,45,Male,Single,1,Graduate,Salaried,27401.75,323078.62,Yes,541828.43,18176.41,0.6633,65553.84,31342.22,298641.75,Good,0,0,90.77,0.3768,646,High
108992,21,Male,Married,0,Graduate,Business,194836.8,2238231.42,No,0.0,58909.65,0.3024,1571921.8,1382002.53,892476.0,Average,3,0,81.86,0.3864,689,High
108993,34,Female,Married,3,Postgraduate,Self-employed,34239.6,411061.81,No,0.0,5577.24,0.1629,331923.19,180999.11,679118.29,Good,4,0,75.82,0.7274,680,High
108994,52,Male,Married,0,Undergraduate,Salaried,32582.93,393801.99,No,0.0,9984.35,0.3064,104728.46,68835.19,1176928.97,Good,2,0,85.91,0.3027,704,Medium
108995,38,Male,Divorced,0,Postgraduate,Salaried,67924.75,805083.25,Yes,450124.02,19973.21,0.294,348646.04,245712.35,1232889.33,Average,2,0,93.59,0.6358,627,High
108996,47,Male,Married,0,Graduate,Salaried,62672.74,746876.9,No,0.0,15381.1,0.2454,134094.74,33314.66,1184962.39,Good,2,2,40.99,0.1367,614,High
108997,22,Female,Married,1,Graduate,Salaried,216100.74,2416160.47,Yes,464462.65,85532.49,0.3958,3191096.69,2246588.44,3867793.13,Average,0,0,78.73,0.4978,696,High
108998,22,Male,Single,2,Graduate,Self-employed,45385.26,523301.0,No,0.0,19191.59,0.4229,266082.31,83262.95,1472491.0,Poor,2,0,98.04,0.1654,686,High
108999,52,Male,Married,2,Undergraduate,Salaried,107699.56,1307237.72,No,0.0,51734.73,0.4804,605036.28,516574.99,3273912.25,Good,6,0,78.76,0.4762,712,High
109000,39,Female,Married,1,Postgraduate,Business,86112.2,1062845.18,No,0.0,7922.09,0.092,127715.56,168118.18,3627328.75,Average,2,0,95.39,0.3423,714,Medium
109001,39,Male,Single,4,Undergraduate,Business,39957.14,464485.03,No,0.0,11882.11,0.2974,161581.29,200865.42,2565518.03,Good,0,0,90.11,0.5853,689,High
109002,27,Female,Married,2,Graduate,Salaried,88523.49,1140485.84,No,0.0,13801.27,0.1559,60603.95,40552.34,3830579.55,Good,1,0,65.35,0.549,644,High
109003,39,Male,Married,0,Graduate,Self-employed,62409.73,742188.54,Yes,170553.15,18705.87,0.2997,33608.38,33610.15,1252097.6,Average,2,0,81.26,0.4285,656,High
109004,27,Female,Single,2,Postgraduate,Salaried,124756.71,1453567.17,Yes,219594.97,19645.48,0.1575,277263.78,202953.55,745372.77,Good,1,1,67.35,0.4601,638,High
109005,50,Male,Married,1,Graduate,Contract,57897.39,699132.67,Yes,471323.7,6239.92,0.1078,155764.93,157895.46,2862018.42,Good,2,1,100.0,0.3311,707,High
109006,65,Male,Married,1,Graduate,Self-employed,147601.01,1795287.22,No,0.0,69076.01,0.468,356076.43,162260.12,20104658.0,Average,2,1,81.29,0.5346,635,High
109007,43,Male,Single,0,Undergraduate,Contract,80100.66,962721.17,Yes,170771.13,56989.08,0.7115,261160.05,179456.23,6393837.04,Average,1,0,67.87,0.4563,639,High
109008,32,Female,Married,0,Postgraduate,Business,33573.22,402141.57,No,0.0,5556.57,0.1655,171486.25,124753.47,1787408.87,Good,1,1,69.83,0.3496,641,High
109009,21,Male,Married,3,Graduate,Business,24522.54,300679.64,No,0.0,9389.52,0.3829,460760.56,411199.4,3259034.13,Good,2,0,91.95,0.3554,652,High
109010,21,Male,Married,1,Graduate,Business,178576.28,2257524.39,No,0.0,35432.05,0.1984,352857.11,239989.76,940514.52,Good,0,2,56.7,0.1137,727,High
109011,54,Male,Single,0,Graduate,Self-employed,63261.02,729363.46,Yes,197171.65,11977.76,0.1893,315162.04,210940.36,2879559.1,Average,3,2,,0.1905,568,High
109012,28,Male,Married,1,Undergraduate,Salaried,63018.13,731185.41,No,0.0,33225.95,0.5272,403261.39,242746.38,1257044.77,Average,3,0,89.12,0.2938,694,High
109013,34,Female,Married,0,Graduate,Salaried,74939.17,902201.97,No,0.0,33052.51,0.4411,63379.59,24917.38,5133525.33,Good,3,0,77.45,0.0841,756,High
109014,45,Male,Single,0,Graduate,Self-employed,63857.67,792246.0,No,0.0,7170.82,0.1123,187655.07,157914.9,794759.89,Good,4,0,98.04,0.3352,733,Medium
109015,53,Male,Single,2,Postgraduate,Business,69563.09,773240.25,Yes,249378.43,7193.8,0.1034,110897.57,69481.7,8025353.96,Good,0,0,69.44,0.1398,753,Medium
109016,36,Female,Married,0,Graduate,Salaried,26581.3,320717.53,Yes,718752.38,1197.45,0.045,132202.94,97941.49,650211.54,Average,2,0,57.77,0.2621,642,High
109017,34,Male,Single,2,Undergraduate,Salaried,109169.84,1396738.9,No,0.0,8237.61,0.0755,115772.52,7601.42,6313685.93,Good,0,0,85.69,0.5974,744,Medium
109018,39,Male,Divorced,0,Graduate,Salaried,71734.05,869430.11,No,0.0,24098.03,0.3359,401514.53,278975.54,1198536.12,Poor,2,0,88.05,0.1776,684,Medium
109019,32,Male,Single,1,Graduate,Salaried,95901.9,1176880.77,Yes,2270353.57,6584.36,0.0687,163106.36,100195.88,2234904.14,Good,3,1,75.48,0.3528,677,High
109020,32,Male,Married,2,Postgraduate,Salaried,48127.06,579921.23,Yes,395581.56,22501.67,0.4675,84951.71,77419.82,2087843.64,Average,6,0,100.0,0.4557,709,High
109021,42,Female,Divorced,2,Graduate,Self-employed,64955.03,788465.75,Yes,390306.4,20008.83,0.308,606321.34,348809.71,3323471.4,Average,3,0,81.67,0.0221,668,High
109022,40,Male,Married,1,Undergraduate,Self-employed,29648.98,365546.37,No,0.0,2050.31,0.0692,319746.02,196233.73,659868.1,Average,1,0,100.0,0.1585,719,Medium
109023,59,Male,Married,0,Graduate,Salaried,120378.24,1398822.12,No,0.0,40737.06,0.3384,115597.21,51033.36,890934.34,Average,4,0,58.91,0.3235,625,High
109024,42,Female,Single,3,Postgraduate,Salaried,61092.81,693983.09,No,0.0,13142.4,0.2151,45415.25,28032.11,2466038.62,Good,3,0,65.55,0.822,679,High
109025,50,Male,Married,0,Graduate,Salaried,17404.24,213684.43,Yes,185148.87,7152.04,0.4109,281462.37,165993.64,683931.37,Good,3,1,79.37,0.1317,685,High
109026,27,Female,Divorced,0,Graduate,Salaried,53551.24,643714.08,No,0.0,23464.07,0.4382,153799.31,119667.31,655338.89,Average,2,1,68.16,0.2736,595,High
109027,43,Male,Divorced,1,Graduate,Contract,80555.66,1039119.22,No,0.0,8737.36,0.1085,143200.47,84285.9,3332684.1,Average,1,0,100.0,0.2075,721,Medium
109028,31,Female,Married,0,Graduate,Salaried,146901.18,1663806.47,Yes,97189.29,18124.36,0.1234,108753.9,29046.88,1653594.37,Average,1,0,81.3,0.3115,666,High
109029,42,Female,Married,2,Undergraduate,Salaried,29190.09,363201.75,No,0.0,7309.1,0.2504,384258.37,206183.65,4625109.47,Good,1,0,89.43,0.0899,727,Medium
109030,45,Female,Married,2,Postgraduate,Self-employed,133899.0,1543657.0,Yes,238466.29,40194.94,0.3002,2448452.72,1907561.52,551284.56,Good,3,1,45.62,0.1333,665,High
109031,38,Male,Married,0,Postgraduate,Self-employed,96472.17,1167317.64,Yes,1237880.73,28301.66,0.2934,236003.34,109506.57,1242690.63,Good,3,0,86.85,0.2826,761,Medium
109032,62,Female,Married,0,Undergraduate,Business,50909.79,627088.81,No,0.0,10681.59,0.2098,169196.26,196194.83,2196989.51,Good,1,0,85.18,0.5847,702,High
109033,52,Female,Single,1,Graduate,Salaried,106719.65,1280573.29,No,0.0,53150.82,0.498,243006.1,309340.34,3393739.56,Good,0,1,81.1,0.3962,630,High
109034,50,Male,Divorced,1,Graduate,Self-employed,77503.17,933792.99,No,0.0,18956.23,0.2446,121430.51,69677.18,597961.89,Good,3,1,95.3,0.2263,751,Medium
109035,46,Male,Married,1,Postgraduate,Contract,48035.73,573370.22,Yes,307927.22,20058.2,0.4176,515317.16,510660.23,2531362.62,Average,2,1,61.69,0.0749,628,High
109036,56,Male,Married,1,Graduate,Salaried,119823.01,1440158.53,No,0.0,47784.24,0.3988,177221.55,104699.39,932206.9,Poor,5,1,55.79,0.2056,644,High
109037,24,Female,Married,2,Postgraduate,Salaried,140517.14,1603490.21,No,0.0,29864.67,0.2125,486336.87,323448.13,6154335.92,Poor,2,0,75.54,0.1248,729,High
109038,52,Female,Divorced,0,Graduate,Salaried,30046.03,347217.51,Yes,174118.9,10425.65,0.347,388061.52,463388.05,2988774.06,Good,6,1,80.24,0.1942,671,High
109039,28,Male,Single,2,Graduate,Salaried,79558.37,953394.04,Yes,251515.01,46355.76,0.5827,163064.64,135556.22,3300515.06,Good,4,0,88.13,0.6132,703,High
109040,32,Male,Married,1,Postgraduate,Salaried,59696.44,717969.63,No,0.0,11902.87,0.1994,174528.98,110311.67,2879622.55,Good,2,0,99.2,0.1954,732,Medium
109041,44,Male,Married,2,Graduate,Salaried,84367.54,1008256.56,Yes,123665.32,17341.88,0.2056,109186.97,93956.7,1660889.88,Average,1,1,56.06,0.23,592,High
109042,50,Male,Married,1,Graduate,Self-employed,54329.75,623834.78,No,0.0,7862.91,0.1447,181115.22,121146.92,1517204.65,Good,0,0,100.0,0.2439,716,Medium
109043,26,Female,Single,2,Undergraduate,Business,149695.82,1866187.45,Yes,242399.34,25377.82,0.1695,481528.09,225737.91,600656.73,Good,1,0,100.0,0.2658,769,Medium
109044,33,Male,Single,2,Graduate,Contract,23167.85,281436.69,No,0.0,8605.85,0.3715,275099.16,190958.4,1738754.45,Average,2,1,62.64,0.5141,612,High
109045,39,Female,Divorced,0,Graduate,Contract,71830.57,871351.01,Yes,343846.6,42663.5,0.5939,755488.89,451279.52,3023929.64,Average,2,0,87.07,0.0853,736,High
109046,36,Male,Married,2,Postgraduate,Business,48614.34,584157.8,Yes,563190.32,3754.91,0.0772,48830.94,43756.67,984179.38,Good,0,0,77.75,0.3984,665,High
109047,47,Male,Married,2,Graduate,Self-employed,57153.96,657363.02,Yes,437756.06,6531.07,0.1143,120858.29,80042.86,321148.06,Average,3,0,84.53,0.1348,658,High
109048,70,Female,Married,0,Graduate,Salaried,22465.7,251879.45,No,0.0,6473.14,0.2881,141670.78,137110.55,1158674.25,Good,3,0,67.99,0.1314,644,High
